wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,WDS_,WDS_ID,DIST,DIV_2,SYSTEM,LDIST,RDIST,FREQ,Shape_Leng,Shape_Area
"4300681",HAY BRETHERTON DITCH,6.00000000000,244866.00000000000,4434179.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300684",HAY DITCH 2,6.00000000000,236525.00000000000,4433383.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300687",HEFLEY PUMP PLANT NO 1,6.00000000000,182123.00000000000,4445732.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300688",HEFLEY PUMP PLANT NO 2,6.00000000000,183466.00000000000,4445972.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300694",HIGHLAND DITCH,6.00000000000,259838.00000000000,4429116.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300696",HILL CREEK NO 2 DITCH,6.00000000000,283296.00000000000,4419120.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300698",HOBACK & REDPATH D,6.00000000000,251312.00000000000,4414761.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300699",HOLLMAN DITCH NO 1,6.00000000000,282214.00000000000,4422211.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300701",HOME DITCH,6.00000000000,240781.00000000000,4407277.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300706",HUGHES DITCH 1,6.00000000000,232311.00000000000,4429717.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300710",IMES & REYNOLDS DITCH,6.00000000000,230809.00000000000,4438550.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300711",INDEPENDENT DITCH,6.00000000000,244914.00000000000,4434205.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300712",INDIAN SPRINGS DITCH,6.00000000000,234442.00000000000,4463357.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300713",ISLAND DITCH,6.00000000000,251259.00000000000,4435518.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300714",IVO E SHULTS D & PUMP,6.00000000000,236616.00000000000,4433314.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300715",J P WHITE DITCH,6.00000000000,174885.00000000000,4394139.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300718",JAMES HAYES DITCH,6.00000000000,242803.00000000000,4434758.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300721",JASPER M BURCH DITCH,6.00000000000,267509.00000000000,4434596.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300724",JESSUP DITCH 1,6.00000000000,227281.00000000000,4412167.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300725",JESSUP DITCH 2,6.00000000000,227493.00000000000,4411872.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300726",JOE FOX DITCH & PL,6.00000000000,286401.00000000000,4433528.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300727",JOHN DELANEY DITCH,6.00000000000,217489.00000000000,4448492.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300728",JOHN QUINTON DITCH,6.00000000000,265705.00000000000,4434514.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300735",KATIE DITCH & LAT 1,6.00000000000,252049.00000000000,4445539.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300738",KEYSTONE DITCH,6.00000000000,235938.00000000000,4462648.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300739",KEYSTONE DITCH NO 3,6.00000000000,236048.39999999999,4462858.70000000019,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300740",KEYSTONE DITCH NO 2,6.00000000000,233319.00000000000,4462127.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300741",KEYSTONE SPRINGS DITCH,6.00000000000,231939.00000000000,4461861.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300743",KEIL DITCH & LAKE,6.00000000000,278821.00000000000,4426314.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300745",KING DITCH 2,6.00000000000,232913.00000000000,4409795.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300749",KISSINGER DITCH,6.00000000000,264405.00000000000,4434482.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300752",LA KAMP DITCH,6.00000000000,272042.00000000000,4426218.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300753",LAKE CREEK POOL DITCH,6.00000000000,193730.00000000000,4406773.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300757",LAVA DITCH,6.00000000000,281745.00000000000,4433223.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300758",LAWRENCE DITCH NO 1,6.00000000000,204048.00000000000,4455328.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300759",LEONARD DITCH,6.00000000000,247043.00000000000,4410264.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300765",LIMBERG SPRING DITCH,6.00000000000,222488.00000000000,4414851.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300769",LITTLE DITCH,6.00000000000,221235.00000000000,4444372.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300774",LORING DITCH,6.00000000000,236520.00000000000,4433731.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300777",LOWLAND DITCH,6.00000000000,259075.00000000000,4431243.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300778",LUXTON DRAW DITCH,6.00000000000,180958.00000000000,4474134.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300779",LYNN LEE DITCH,6.00000000000,267625.00000000000,4425325.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300780",LYNX CREEK DITCH,6.00000000000,305971.00000000000,4433693.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300782",M H M GERMAN CONS D,6.00000000000,219251.00000000000,4418012.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300783",M S L DITCH,6.00000000000,256726.00000000000,4441125.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300788",MARCOTT DITCH,6.00000000000,277551.00000000000,4427649.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300789",MARTIN DITCH,6.00000000000,259307.00000000000,4434887.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300790",MARVINE DITCH 1,6.00000000000,287851.00000000000,4434567.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300794",MCKEE DITCH,6.00000000000,217846.00000000000,4417891.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300796",MCWILLIAMS & GEORGE D,6.00000000000,224973.00000000000,4443364.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300806",MEAD IRRIGATION SYSTEM,6.00000000000,218703.00000000000,4447241.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300808",MEEKER DITCH,6.00000000000,254477.00000000000,4435776.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300809",MEEKER POWER DITCH,6.00000000000,252811.00000000000,4435583.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300813",MELVIN DITCH,6.00000000000,250092.00000000000,4422709.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300815",METZ & REIGAN DITCH,6.00000000000,222337.00000000000,4430534.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300816",METZ DITCH,6.00000000000,222299.00000000000,4430502.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300817",MIDDLE CREEK DITCH,6.00000000000,175031.00000000000,4394899.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300819",MILLER CREEK DITCH,6.00000000000,264475.00000000000,4425228.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300824",MIRROR CREEK DITCH,6.00000000000,302171.00000000000,4436121.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300828",MOONEY DITCH,6.00000000000,276813.00000000000,4428173.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300829",MOONEY DITCH 1,6.00000000000,237744.00000000000,4409826.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300832",MORGAN DITCH 1,6.00000000000,247771.00000000000,4402242.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300834",MURR DITCH 1,6.00000000000,264402.00000000000,4436099.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300841",NEW ARCHER WARNER DITCH,6.00000000000,266595.00000000000,4425520.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300842",NIBLOCK DITCH,6.00000000000,249364.00000000000,4434596.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300843",NICHOLS DITCH,6.00000000000,250486.00000000000,4423344.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300847",O I SEE DITCH,6.00000000000,215767.00000000000,4415712.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300848",OAK RIDGE PARK DITCH,6.00000000000,260575.00000000000,4427738.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300849",OLD AGENCY DITCH,6.00000000000,259228.00000000000,4430595.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300850",OLDLAND DITCH 1,6.00000000000,232418.00000000000,4410203.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300851",OLDLAND DITCH 2,6.00000000000,231637.00000000000,4411201.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300852",OLDLAND DITCH 3,6.00000000000,229422.00000000000,4412469.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300853",OLDLAND MAGOR DITCH,6.00000000000,226163.00000000000,4413567.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300861",PAT REIGAN DITCH,6.00000000000,222779.00000000000,4431801.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300862",PATTISON DITCH NO 1,6.00000000000,284109.00000000000,4435039.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300863",PATTISON DITCH NO 2,6.00000000000,284074.00000000000,4434803.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300866",PAYSON DITCH,6.00000000000,257000.00000000000,4442824.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300867",PEASE DITCH,6.00000000000,247459.00000000000,4433866.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300868",PEDRICK DITCH,6.00000000000,213028.00000000000,4452919.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300869",PELTIER CREEK DITCH,6.00000000000,282085.00000000000,4422096.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300870",PETERSON & COON DITCH,6.00000000000,273993.00000000000,4431493.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300873",PICEANCE CREEK DITCH,6.00000000000,224260.00000000000,4414538.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300874",PIERCE WASTE DITCH,6.00000000000,257341.00000000000,4431469.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300875",PIGGOTT DITCH NO 1,6.00000000000,228295.00000000000,4407355.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300876",PILE DITCH,6.00000000000,221998.00000000000,4411444.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300877",PIONEER DITCH,6.00000000000,175002.00000000000,4445491.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300881",POTHOLE DITCH,6.00000000000,283802.00000000000,4434049.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300883",POWELL PARK DITCH,6.00000000000,246805.00000000000,4434293.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300886",QUEEN DITCH,6.00000000000,197796.00000000000,4453748.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300890",RECTOR SPRINGS NO 1,6.00000000000,263206.00000000000,4425216.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300891",RECTOR SPRINGS NO 2,6.00000000000,262625.00000000000,4425228.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300903",ROBERT MCKEE DITCH,6.00000000000,220727.00000000000,4416255.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300908",RYAN DITCH,6.00000000000,218012.00000000000,4423578.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300909",RYE GRASS DITCH,6.00000000000,229132.00000000000,4412636.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300910",PHILLIPS DITCH DIV 2,6.00000000000,282225.00000000000,4420567.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300914",SANDY DITCH,6.00000000000,266347.00000000000,4424877.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300915",SAVAGE DITCH,6.00000000000,190025.00000000000,4452310.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300919",SAYER DITCH,6.00000000000,222575.00000000000,4432628.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300920",SAYER SPRING DITCH,6.00000000000,222704.00000000000,4433340.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300921",PHILLIPS DITCH DIV 3,6.00000000000,281484.00000000000,4421696.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300922",SCHNEIDER CK D 1,6.00000000000,280189.00000000000,4430876.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300923",SCHUTTE DITCH,6.00000000000,239666.00000000000,4408590.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300925",SEELY DITCH,6.00000000000,249308.00000000000,4424300.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300926",SHERIDAN & MORTON D,6.00000000000,255702.00000000000,4435476.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300927",SHERIDAN DITCH NO 3,6.00000000000,255487.00000000000,4438726.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300928",SIMPSON DITCH,6.00000000000,289707.00000000000,4436132.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300931",SKELTON DITCH,6.00000000000,276735.00000000000,4429575.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300934",SOLDIER CREEK DITCH,6.00000000000,194800.29999999999,4405634.29999999981,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300935",SOUTH SIDE HIGHLINE D,6.00000000000,257155.00000000000,4435039.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300936",SPAULDING DITCH NOS 1 AND 2 SYS,6.00000000000,234331.00000000000,4409639.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300939",SPRING CREEK D PUMP 1,6.00000000000,189212.00000000000,4452293.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
"4300941",SPRING CREEK D PUMP 2,6.00000000000,188414.00000000000,4452105.00000000000,8,9714500000.000000000000000,519490.938000000023749,80.000000000000000,43.000000000000000,43,6,Yam/Wht,0,0,44.000000000000000,519487.687402023468167,9714399500.980379104614258
