wdid,str_name,div,utm_x,utm_y,OBJECTID,AREA,PERIMETER,DIST,DIV_2,SYSTEM,FREQ,Shape_Length,Shape_Area
4000878,HARRY WALKER DITCH,4,214547.00000000000,4289340.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000547,FREEMAN DITCH NO 2,4,263315.00000000000,4288639.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001000,HOTCHKISS DITCH NO. 3,4,264174.00000000000,4298398.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000665,TIPPLE DITCH,4,244136.00000000000,4313202.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000968,CRANE EBERSOL DITCH,4,271521.00000000000,4299336.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000795,DESERT DITCH,4,252293.00000000000,4299621.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000703,EAGLE DITCH,4,236919.60000000001,4315546.79999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001131,FELDMAN DITCH,4,275498.00000000000,4306840.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000679,GREGG DITCH,4,247548.00000000000,4313172.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001068,WOODS NO 2 DITCH,4,266458.00000000000,4300670.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000827,CALDWELL-MIDTON-STEPH D.,4,244277.50000000000,4309435.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4003411,WEST RESERVOIR,4,263268.00000000000,4312060.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001473,MAUD S DITCH,4,234023.29999999999,4305036.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000812,OASIS DITCH 1ST ENLT,4,250631.00000000000,4299141.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001183,MONITOR DITCH,4,272563.00000000000,4304460.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001143,GIB HUTCHINS DITCH,4,292572.00000000000,4336896.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000788,ALFALFA RUN SEEP DITCH,4,242754.00000000000,4299294.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001044,SIMS DITCH,4,281616.00000000000,4305308.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000983,EUBANK & GONNER DITCH,4,277871.00000000000,4302302.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002163,MCKIBBEN WASTE WATER DIV,4,266610.00000000000,4297036.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000819,STELL DITCH,4,242502.00000000000,4300841.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000533,CRYSTAL VALLEY DITCH,4,282098.29999999999,4270202.50000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000849,PUMPKIN SWAG DITCH,4,243307.50000000000,4306979.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000627,ALDRIDGE PIPELINE NO 1,4,243604.50000000000,4313075.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000528,CLEAR FORK DITCH,4,278693.00000000000,4282898.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000864,BRIDGE DITCH,4,215570.00000000000,4289918.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000648,LOOKOUT DITCH,4,246910.60000000001,4315349.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001112,DEER DITCH,4,300803.00000000000,4318116.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001173,MAJNIK DITCH,4,281749.00000000000,4311829.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000505,ALTEN DITCH,4,269653.59999999998,4289382.70000000019,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002269,TRIAL DITCH A,4,216386.00000000000,4295205.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001059,W F DUKE DITCH,4,263895.00000000000,4299770.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001436,HALLEY DITCH,4,227997.00000000000,4286079.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000701,CEDAR PARK DITCH,4,237545.50000000000,4314976.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000901,SCHAFER DITCH,4,212528.00000000000,4298466.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4006124,GROUSE CREEK EXTENSION DITCH,4,295952.00000000000,4329696.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001313,PUG WHITE DITCH,4,208038.00000000000,4269159.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001004,JAY CREEK DITCH,4,264761.59999999998,4302899.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000752,BIG FALL DITCH,4,241904.00000000000,4301906.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001273,EWING DITCH,4,242441.00000000000,4300374.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000661,SURFACE CREEK DITCH (WARD),4,242594.50000000000,4319031.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001798,VOLK DITCH,4,297220.00000000000,4322402.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001019,MILLER WASTE DITCH,4,263463.00000000000,4299957.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001009,LANE DITCH,4,278085.00000000000,4304495.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002457,MCCLUSKEY DITCH,4,259766.00000000000,4294732.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000549,FRUITLAND CANAL,4,280199.00000000000,4270244.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001235,VALLEY VIEW DITCH,4,238860.00000000000,4312748.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000896,PEEPLES PUMP&PIPE,4,209588.00000000000,4302385.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001341,BROAD AX DITCH,4,240149.00000000000,4295256.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001332,SAWTELL DITCH,4,197467.00000000000,4279358.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000940,GRAY'S LATERAL,4,261190.00000000000,4314089.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001071,AULT DITCH,4,289825.00000000000,4328033.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000663,SWEITZER DITCH,4,243915.00000000000,4313609.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000743,SHOUP DITCH,4,241900.50000000000,4313912.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000579,NEWT FLYNN DITCH NO 1,4,267067.00000000000,4289542.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001157,J F TOLAND DITCH,4,285428.00000000000,4336792.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000554,GOVE DITCH,4,280638.20000000001,4292894.79999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000851,RIGHT HAND DITCH,4,243126.50000000000,4308829.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000512,BARNARD DITCH,4,281577.00000000000,4289876.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000769,LAMAR DITCH,4,243934.00000000000,4305023.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000763,HAL DITCH,4,241160.00000000000,4301282.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4006543,LENNOX DITCH-HARRIS ALT DIVERSION,4,282324.00000000000,4311174.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001002,INDIAN SPRING DITCH AND PIPELINE,4,278099.00000000000,4302362.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000840,HIXON DITCH NO 2,4,242046.50000000000,4304982.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002331,CRYSTAL SPRINGS RANCH DITCH,4,261450.00000000000,4296128.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000844,MCMURRAY DITCH,4,242955.50000000000,4305744.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001091,BUZZARD DITCH NO 2,4,293252.00000000000,4319163.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000534,CURLEY SPRING PL,4,277802.00000000000,4267606.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001105,COYOTE DITCH,4,293020.00000000000,4317610.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000909,SWAN DITCH,4,247750.00000000000,4295245.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000806,MCNEIL DITCH,4,243671.00000000000,4296576.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000620,HY DITCH,4,275066.00000000000,4288137.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000681,HARD LABOR DITCH,4,246911.00000000000,4310981.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000871,COMBINATION DITCH,4,230608.00000000000,4292604.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000930,KLINE DITCH NO 2,4,256349.00000000000,4298351.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000824,WEST GILMER DITCH,4,244328.00000000000,4297739.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001025,NORTH FORK ORCHARD COMPANY DITCH,4,275441.00000000000,4299290.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000602,SCRUB OAK DITCH NO 1,4,260519.00000000000,4289697.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000654,RED BLUFF DITCH,4,244959.50000000000,4312574.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000809,MORTON DITCH NO 2,4,247444.00000000000,4302227.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000656,OAK PARK DITCH #2,4,252428.00000000000,4313165.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000660,STATES DITCH,4,244438.00000000000,4313601.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000799,EVERGREEN DITCH,4,254986.00000000000,4312049.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001139,GALPIN NO 2 DITCH,4,283019.00000000000,4329137.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001196,SHORT DITCH,4,270184.00000000000,4302958.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000791,CIRCLE DITCH,4,243444.00000000000,4301696.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001056,TURNER DITCH,4,282112.00000000000,4305474.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000773,OMEGA DITCH,4,244833.00000000000,4306666.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000616,VIRGINIA DITCH,4,286815.09999999998,4284919.59999999963,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001221,WILLIAMS CR DITCH,4,300022.00000000000,4318819.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000536,DAISY DITCH,4,277455.00000000000,4288187.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000754,BUTTES DITCH,4,243353.00000000000,4304606.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000502,SADDLE MT HIGHLINE D,4,285539.00000000000,4288967.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000837,DILLON DITCH,4,243599.50000000000,4309965.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000815,PETERSON DITCH,4,242442.00000000000,4300373.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001304,INDEPENDENT DITCH,4,229750.00000000000,4291945.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000509,ASPEN CANAL,4,272201.00000000000,4286825.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000576,MEEK DIVERSION TUNNEL,4,278722.00000000000,4269278.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001730,NEEDLE ROCK D HGT NO 2,4,274079.00000000000,4291218.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001018,MILLER DITCH,4,278730.00000000000,4302882.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000586,PILOT ROCK DITCH,4,280213.00000000000,4291012.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000767,KOHLER WASTE WATER D,4,245943.00000000000,4307225.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000894,PALMER DITCH,4,213606.00000000000,4297151.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000891,NORTH DELTA CANAL,4,247937.00000000000,4295400.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000677,COLD WATER DITCH,4,247169.00000000000,4311919.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001212,TWIN SPRUCE DITCH,4,279166.00000000000,4331700.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000979,EL BROWN DITCH,4,275836.00000000000,4302640.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001155,HOLYBEE DITCH,4,277359.00000000000,4309687.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001122,DYKE DITCH NO. 2,4,276535.00000000000,4332491.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000609,TEXAS DITCH,4,279870.00000000000,4282244.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001206,STEWART DITCH,4,279417.00000000000,4310348.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001127,ELKS BEAVER DITCH,4,288623.00000000000,4337988.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001385,SUNFLOWER DITCH,4,240609.00000000000,4294562.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000710,GARD DITCH,4,241472.50000000000,4307314.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000797,DURKEE DITCH,4,253085.00000000000,4307859.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002147,COYOTE DITCH NO 1,4,297788.00000000000,4322515.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001165,LARSON DITCH,4,281180.00000000000,4330657.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001113,DEER TRAIL DITCH,4,281702.00000000000,4312486.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000541,DON MEEK NO 2 DITCH,4,278529.00000000000,4268995.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000925,ISOM DITCH,4,256077.00000000000,4298358.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000811,OASIS NO 1 DITCH,4,258395.00000000000,4301951.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001717,MCKEE GULCH DITCH,4,272954.00000000000,4305450.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000537,DIAMOND JOE DITCH,4,263930.00000000000,4288417.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000860,BLUMBERG DITCH NO. 2,4,199314.00000000000,4281060.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000926,LEROUX CREEK DITCH,4,259024.00000000000,4301583.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001133,FIRE MOUNTAIN CANAL,4,285178.00000000000,4311625.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001997,SEEP CREEK DITCH & POND,4,225925.00000000000,4291997.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000717,HUMPER DITCH,4,240645.50000000000,4307560.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001088,BOTSFORD DITCH,4,293060.00000000000,4330382.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000829,CARTWRIGHT DITCH NO 2,4,244854.50000000000,4309178.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001061,WALKER WILKINS DITCH,4,267710.00000000000,4302542.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000569,MAHER DITCH,4,275276.00000000000,4281755.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000848,OAK VALLEY DITCH,4,237226.70000000001,4307616.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4002042,NEIGHBORHOOD DITCH,4,274109.90000000002,4306269.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000999,HOTCHKISS DITCH NO. 2,4,264069.00000000000,4298476.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000774,ORCHARD RANCH DITCH,4,242903.00000000000,4303883.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000715,HAPPY HOLLOW DITCH,4,241272.50000000000,4305235.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001189,PAONIA DITCH,4,275351.00000000000,4306582.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001086,BIG ROCK DITCH,4,298063.00000000000,4311946.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000918,COW CREEK DITCH,4,257842.00000000000,4312221.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000544,FLUKE DITCH,4,277589.00000000000,4282858.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000832,COTTOLENE DITCH,4,244309.50000000000,4309184.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001195,SHEPHERD & WILMOT DITCH,4,270343.00000000000,4303288.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000568,LONE ROCK DITCH,4,278460.00000000000,4288788.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001033,REYNOLDS DITCH,4,276115.00000000000,4301591.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000646,SHAMROCK DITCH,4,251201.00000000000,4301737.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001085,BEVER HIDE DITCH,4,298344.00000000000,4322721.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000908,SWAMP DITCH,4,229921.60000000001,4286598.09999999963,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000614,UPPER MCLEOD DITCH,4,270598.50000000000,4286782.79999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000735,PERKINS DITCH,4,241081.50000000000,4306276.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001185,NORTH FORK FARMERS D,4,277298.00000000000,4308596.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000695,WOOD PARK DITCH,4,249174.00000000000,4316258.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000971,DAVENPORT DITCH,4,269352.00000000000,4300119.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001114,DITCH NO 2 DITCH,4,289934.00000000000,4335250.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001244,LEONARD DITCH,4,211383.00000000000,4298781.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001224,WRAY DITCH,4,291438.00000000000,4331898.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000747,WEST DITCH,4,241064.50000000000,4307654.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000943,WILCOX DITCH,4,259836.00000000000,4313628.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000956,BERT CAMPBELL DITCH,4,269274.00000000000,4304368.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001266,BOURN DITCH,4,237524.00000000000,4313847.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001325,NORTH FORK DITCH,4,202571.60000000001,4264475.90000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000892,OBERGFELL BALDWIN DITCH,4,227124.00000000000,4291533.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4004148,DRAKE COTTONWOOD DITCH -,4,267707.00000000000,4297398.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001118,DRIFT CREEK DITCH,4,294227.00000000000,4332325.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000720,KENNICOTT & MOWER D,4,240510.50000000000,4303597.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001087,BLACK SAGE DITCH,4,292543.00000000000,4333907.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001426,BIG MONITOR DITCH NO. 1,4,210031.00000000000,4266507.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000952,BALCH DITCH NO. 3,4,268554.00000000000,4299640.09999999963,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000960,BRUCE DITCH,4,272432.00000000000,4304805.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000826,WHITING DITCH,4,247873.00000000000,4304692.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001182,MERCHANTS GULCH DITCH,4,272616.00000000000,4305042.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000649,MOSS BANK DITCH,4,247008.60000000001,4316038.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000730,NORTH DELTA CANAL (FROM TONGUE CREEK),4,239847.50000000000,4297378.20000000019,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000704,ECKERT DITCH,4,242212.50000000000,4312190.29999999981,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000688,PARADISE DITCH,4,248558.60000000001,4315190.40000000037,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000753,BONITA DITCH,4,243735.00000000000,4305359.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000682,HARRIS DITCH,4,248568.00000000000,4314929.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001199,SNOOKS DITCH NO. 2,4,288694.00000000000,4324878.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001197,SMITH AND MCKNIGHT DITCH,4,264622.00000000000,4297632.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000965,COWAN GULCH DITCH,4,273025.00000000000,4305790.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001115,DITCH NO 3 DITCH,4,290551.00000000000,4333552.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000803,GALLANT DITCH,4,249166.00000000000,4303960.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001047,SNEPENGER DITCH NO 3,4,270029.00000000000,4302273.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4001614,FRANK ALLEN DITCH,4,255281.00000000000,4298836.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000563,JOHN HOSEMAN DITCH,4,276659.00000000000,4280297.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
4000814,P & S DITCH,4,250070.00000000000,4305351.00000000000,13,6065370565.3,476326.231,40,4,NONE,41,476330.143929011,6065439571.47144
